delta0,delta1,delta2,delta3,delta4
0029,0014,0021,0022,0019
0038,0014,0024,0023,0021
0039,0014,0024,0023,0023
0041,0013,0024,0026,0025
0049,0013,0024,0027,0025
0049,0015,0026,0029,0025
0049,0017,0024,0029,0028
0045,0016,0023,0027,0024
0035,0016,0022,0023,0024
0025,0016,0019,0023,0020
0024,0013,0019,0021,0020
0024,0012,0017,0018,0020
0018,0012,0014,0018,0015
0017,0011,0012,0018,0015
0013,0010,0011,0017,0014
0006,0008,0009,0010,0008
0005,0003,0009,0006,0005
0005,0001,0008,0005,0005
0004,0001,0005,0005,0003
0004,0002,0001,0004,0003
0004,0002,0001,0001,0003
0004,0002,0001,0001,0003
0002,0003,0000,0001,0003
0001,0003,0001,0004,0003
0001,-001,0000,0004,0000
0001,-001,-001,0004,0000
0000,-001,-001,0002,0000
-001,0003,-002,0002,0002
-001,0003,0000,0002,0000
-001,0003,-002,0000,0000
